,Estado,Fecha,Camas,CamasCovid
19741,Maine,2020-05-12,1651.0,75.0
14337,Minnesota,2020-05-12,6147.0,671.0
18215,Utah,2020-05-12,1385.0,219.0
16184,Virginia,2020-05-12,7780.0,1547.0
19164,Wyoming,2020-05-12,541.0,32.0
12639,Míchigan,2020-05-12,12874.0,1880.0
19920,Iowa,2020-05-12,4394.0,386.0
16188,Massachusetts,2020-05-12,12463.0,3634.0
20543,Kansas,2020-05-12,2984.0,298.0
14236,Dakota del Sur,2020-05-12,956.0,93.0
17168,Wisconsin,2020-05-12,4494.0,466.0
14156,Montana,2020-05-11,1609.0,21.0
11889,Colorado,2020-05-11,3485.0,496.0
14822,Connecticut,2020-05-11,5508.0,1576.0
7182,Georgia,2020-05-11,11441.0,1946.0
17712,Delaware,2020-05-11,1732.0,302.0
15916,Nevada,2020-05-11,3452.0,553.0
17432,Míchigan,2020-05-11,11815.0,1819.0
15244,Texas,2020-05-11,27792.0,2572.0
16386,Kansas,2020-05-11,2962.0,245.0
18802,Indiana,2020-05-11,7877.0,1286.0
16937,Islas Virgenes,2020-05-11,59.0,2.0
15016,Tennessee,2020-05-11,11175.0,496.0
21188,Illinois,2020-05-11,15639.0,3367.0
12839,Pensilvania,2020-05-11,8731.0,2592.0
15314,Washington DC,2020-05-11,1977.0,522.0
20127,Florida,2020-05-11,19753.0,3688.0
20230,Misuri,2020-05-11,10408.0,820.0
20140,Minnesota,2020-05-11,5723.0,646.0
19548,Oklahoma,2020-05-11,5250.0,272.0
18170,Massachusetts,2020-05-11,12380.0,3632.0
20525,Luisiana,2020-05-11,4984.0,1219.0
12080,Maryland,2020-05-11,6680.0,2036.0
11543,Wyoming,2020-05-11,484.0,23.0
16045,Alabama,2020-05-11,4329.0,399.0
15884,Vermont,2020-05-11,597.0,16.0
11691,Nuevo Hampshire,2020-05-11,1545.0,186.0
18998,Alaska,2020-05-11,833.0,15.0
20673,Nebraska,2020-05-11,2635.0,293.0
12829,Utah,2020-05-11,2598.0,183.0
13427,Washington,2020-05-11,8464.0,622.0
19660,California,2020-05-11,38752.0,4763.0
16865,Carolina del Norte,2020-05-11,17615.0,667.0
12756,Idaho,2020-05-11,1553.0,39.0
21269,Virginia,2020-05-11,7469.0,843.0
20794,Arizona,2020-05-11,5787.0,863.0
19012,Virginia Occidental,2020-05-11,3416.0,155.0
18923,Nuevo México,2020-05-11,1342.0,312.0
11810,Misisipi,2020-05-11,3823.0,581.0
12952,Nueva York,2020-05-11,23968.0,6763.0
12292,Dakota del Sur,2020-05-11,853.0,90.0
19731,carolina del Sur,2020-05-11,7323.0,498.0
11514,Oregón,2020-05-11,2517.0,115.0
12695,Arkansas,2020-05-11,4389.0,139.0
17642,Rhode Island,2020-05-11,1615.0,303.0
13305,Kentucky,2020-05-11,4744.0,375.0
14077,Maine,2020-05-11,1545.0,61.0
15608,Iowa,2020-05-11,4065.0,369.0
21309,Ohio,2020-05-11,8273.0,777.0
14688,Hawái,2020-05-11,1963.0,22.0
19443,Nueva Jersey,2020-05-11,4014.0,1529.0
15551,Puerto Rico,2020-05-11,1877.0,142.0
11729,Dakota del Norte,2020-05-11,1397.0,80.0
20740,Wisconsin,2020-05-11,7176.0,474.0
13183,Misuri,2020-05-10,9284.0,781.0
17059,Luisiana,2020-05-10,4400.0,1216.0
13629,Puerto Rico,2020-05-10,1803.0,126.0
14111,Alaska,2020-05-10,817.0,10.0
16445,Oklahoma,2020-05-10,4286.0,246.0
19287,Nueva York,2020-05-10,23210.0,6674.0
15022,Oregón,2020-05-10,2621.0,156.0
15629,Texas,2020-05-10,25637.0,1930.0
12581,Dakota del Norte,2020-05-10,1417.0,67.0
14330,Kentucky,2020-05-10,5087.0,383.0
17506,Alabama,2020-05-10,3722.0,373.0
15279,Minnesota,2020-05-10,5732.0,627.0
19752,Islas Virgenes,2020-05-10,64.0,2.0
20502,Dakota del Sur,2020-05-10,797.0,51.0
21064,Massachusetts,2020-05-10,12427.0,3625.0
19646,Wyoming,2020-05-10,535.0,29.0
13373,Ohio,2020-05-10,6733.0,490.0
14456,Nuevo México,2020-05-10,1088.0,183.0
16856,Nevada,2020-05-10,3174.0,528.0
21333,Nebraska,2020-05-10,2509.0,284.0
17415,Pensilvania,2020-05-10,7705.0,2625.0
11504,Nueva Jersey,2020-05-10,3314.0,1286.0
18647,Nuevo Hampshire,2020-05-10,1436.0,131.0
16564,Virginia Occidental,2020-05-10,3162.0,128.0
20959,Illinois,2020-05-10,14075.0,3249.0
19167,Indiana,2020-05-10,6563.0,1191.0
14595,Carolina del Norte,2020-05-10,17501.0,592.0
20883,Delaware,2020-05-10,1749.0,297.0
19037,Maryland,2020-05-10,6479.0,2012.0
17997,Montana,2020-05-10,1208.0,16.0
19778,Arizona,2020-05-10,6008.0,753.0
13006,carolina del Sur,2020-05-10,7071.0,479.0
12555,Vermont,2020-05-10,603.0,18.0
20335,Georgia,2020-05-10,11461.0,2367.0
17728,Tennessee,2020-05-10,10902.0,442.0
12371,Kansas,2020-05-10,2244.0,215.0
12550,Maine,2020-05-10,1549.0,57.0
18343,Arkansas,2020-05-10,4189.0,151.0
21019,Virginia,2020-05-10,7160.0,719.0
13496,Utah,2020-05-10,2288.0,196.0
14252,Washington,2020-05-10,9236.0,607.0
16650,Wisconsin,2020-05-10,7011.0,412.0
13757,Idaho,2020-05-10,1404.0,25.0
21034,Rhode Island,2020-05-10,1632.0,347.0
13051,Florida,2020-05-10,16149.0,3884.0
14888,Iowa,2020-05-10,4059.0,367.0
14295,Colorado,2020-05-10,3206.0,459.0
17233,Hawái,2020-05-10,1953.0,16.0
20672,Misisipi,2020-05-10,3605.0,537.0
12318,California,2020-05-10,37828.0,4775.0
13789,Washington DC,2020-05-10,1904.0,492.0
14882,Míchigan,2020-05-10,11222.0,1768.0
17684,Connecticut,2020-05-10,5504.0,1605.0
20133,Washington,2020-05-09,9301.0,627.0
17800,Colorado,2020-05-09,3327.0,472.0
19395,Nuevo Hampshire,2020-05-09,1490.0,137.0
14017,Islas Virgenes,2020-05-09,65.0,3.0
21177,Rhode Island,2020-05-09,1683.0,324.0
18264,Nebraska,2020-05-09,2554.0,287.0
20765,Massachusetts,2020-05-09,12651.0,3685.0
21578,Montana,2020-05-09,1232.0,14.0
19035,Idaho,2020-05-09,1441.0,20.0
15147,Connecticut,2020-05-09,5566.0,1734.0
15078,Nueva York,2020-05-09,23485.0,6798.0
12089,Virginia,2020-05-09,7237.0,732.0
20254,Virginia Occidental,2020-05-09,3291.0,155.0
19211,Oklahoma,2020-05-09,4408.0,259.0
21457,Misisipi,2020-05-09,3722.0,536.0
15786,Pensilvania,2020-05-09,7761.0,8376.0
19594,Maine,2020-05-09,1566.0,64.0
18108,Míchigan,2020-05-09,12311.0,1922.0
15863,Arkansas,2020-05-09,4191.0,159.0
7691,Wyoming,2020-05-09,599.0,21.0
15898,Tennessee,2020-05-09,11056.0,453.0
11862,Indiana,2020-05-09,7263.0,1225.0
18572,Florida,2020-05-09,16275.0,3908.0
12682,Luisiana,2020-05-09,4505.0,1230.0
13735,Arizona,2020-05-09,6607.0,739.0
14527,Nuevo México,2020-05-09,1081.0,188.0
13420,Carolina del Norte,2020-05-09,18043.0,614.0
16774,Oregón,2020-05-09,2486.0,136.0
17162,Kentucky,2020-05-09,5246.0,414.0
13288,Misuri,2020-05-09,9359.0,810.0
21226,Delaware,2020-05-09,1756.0,312.0
11966,Georgia,2020-05-09,11970.0,1916.0
20631,Utah,2020-05-09,2406.0,152.0
11970,Nueva Jersey,2020-05-09,3353.0,1287.0
17964,Texas,2020-05-09,26673.0,1946.0
11093,Puerto Rico,2020-05-09,1819.0,167.0
14814,Alabama,2020-05-09,3649.0,366.0
18793,carolina del Sur,2020-05-09,7191.0,486.0
20483,California,2020-05-09,38713.0,4730.0
13804,Dakota del Sur,2020-05-09,827.0,60.0
10952,Ohio,2020-05-09,6938.0,454.0
16691,Iowa,2020-05-09,4069.0,391.0
13812,Illinois,2020-05-09,14510.0,3233.0
12486,Wisconsin,2020-05-09,7200.0,441.0
15402,Minnesota,2020-05-09,6083.0,611.0
15535,Dakota del Norte,2020-05-09,1436.0,71.0
14868,Hawái,2020-05-09,1953.0,24.0
11550,Maryland,2020-05-09,6519.0,2079.0
14786,Kansas,2020-05-09,2310.0,222.0
17420,Vermont,2020-05-09,613.0,18.0
13106,Washington DC,2020-05-09,1921.0,475.0
15360,Nevada,2020-05-09,3189.0,507.0
12476,Alaska,2020-05-09,825.0,11.0
19630,California,2020-05-08,39247.0,4686.0
14396,Tennessee,2020-05-08,11838.0,495.0
12636,Pensilvania,2020-05-08,8396.0,3017.0
17286,Vermont,2020-05-08,622.0,13.0
21533,Misuri,2020-05-08,10442.0,821.0
18702,Rhode Island,2020-05-08,1593.0,309.0
19477,Indiana,2020-05-08,7436.0,1199.0
18005,Wyoming,2020-05-08,606.0,21.0
20682,Virginia Occidental,2020-05-08,3340.0,169.0
18213,Minnesota,2020-05-08,6074.0,633.0
20575,Oklahoma,2020-05-08,5372.0,273.0
19837,Oregón,2020-05-08,2500.0,148.0
13308,Maine,2020-05-08,1682.0,76.0
9626,Nueva Jersey,2020-05-08,3599.0,1365.0
13278,Utah,2020-05-08,2446.0,237.0
13080,Ohio,2020-05-08,7146.0,509.0
17873,Alabama,2020-05-08,4471.0,390.0
14703,Idaho,2020-05-08,1537.0,17.0
17976,Nevada,2020-05-08,3251.0,525.0
21513,Colorado,2020-05-08,3479.0,488.0
12936,Luisiana,2020-05-08,5149.0,1269.0
16698,Texas,2020-05-08,28435.0,1995.0
11566,Misisipi,2020-05-08,3894.0,549.0
13357,Connecticut,2020-05-08,5738.0,1722.0
19983,Islas Virgenes,2020-05-08,66.0,3.0
19138,carolina del Sur,2020-05-08,7481.0,543.0
20835,Nebraska,2020-05-08,2715.0,281.0
13686,Arizona,2020-05-08,7127.0,756.0
16321,Puerto Rico,2020-05-08,1847.0,164.0
13179,Wisconsin,2020-05-08,7249.0,476.0
19668,Florida,2020-05-08,17668.0,3774.0
15627,Iowa,2020-05-08,4201.0,375.0
15613,Washington DC,2020-05-08,1951.0,487.0
15596,Nueva York,2020-05-08,24111.0,7049.0
17689,Kansas,2020-05-08,3308.0,243.0
12888,Hawái,2020-05-08,1949.0,23.0
12105,Dakota del Sur,2020-05-08,1072.0,95.0
17013,Maryland,2020-05-08,6732.0,2102.0
18803,Delaware,2020-05-08,1795.0,325.0
15352,Kentucky,2020-05-08,5435.0,500.0
19777,Nuevo México,2020-05-08,1316.0,175.0
18353,Dakota del Norte,2020-05-08,1399.0,76.0
20248,Alaska,2020-05-08,695.0,8.0
15229,Washington,2020-05-08,8057.0,627.0
21423,Virginia,2020-05-08,7742.0,845.0
15462,Arkansas,2020-05-08,4431.0,157.0
21400,Massachusetts,2020-05-08,12641.0,3834.0
16052,Míchigan,2020-05-08,12689.0,2031.0
3625,Montana,2020-05-08,1204.0,27.0
17487,Carolina del Norte,2020-05-08,18066.0,668.0
11604,Georgia,2020-05-08,12312.0,2347.0
12388,Illinois,2020-05-08,15795.0,3585.0
17814,Nuevo Hampshire,2020-05-08,1515.0,138.0
19832,Hawái,2020-05-07,1971.0,23.0
20475,Washington,2020-05-07,8236.0,620.0
11531,California,2020-05-07,38822.0,4630.0
21225,Delaware,2020-05-07,1812.0,351.0
16790,Connecticut,2020-05-07,5842.0,1761.0
19558,Maryland,2020-05-07,6778.0,2132.0
19110,Puerto Rico,2020-05-07,1875.0,150.0
16681,Pensilvania,2020-05-07,8498.0,2747.0
16087,Luisiana,2020-05-07,5341.0,1332.0
19189,Florida,2020-05-07,17834.0,4144.0
16215,Idaho,2020-05-07,1607.0,21.0
14319,Míchigan,2020-05-07,12816.0,2105.0
15624,Dakota del Sur,2020-05-07,1071.0,88.0
14380,Colorado,2020-05-07,3532.0,498.0
13746,Nebraska,2020-05-07,2678.0,275.0
21024,Rhode Island,2020-05-07,1741.0,354.0
12600,Nuevo México,2020-05-07,1294.0,177.0
12116,Alaska,2020-05-07,686.0,13.0
19214,Washington DC,2020-05-07,2034.0,487.0
21006,Ohio,2020-05-07,7222.0,560.0
15870,Dakota del Norte,2020-05-07,1409.0,79.0
11907,Misisipi,2020-05-07,3973.0,542.0
18498,Massachusetts,2020-05-07,12424.0,3771.0
18457,Wisconsin,2020-05-07,7513.0,466.0
17303,Utah,2020-05-07,2369.0,247.0
13032,Kentucky,2020-05-07,5501.0,468.0
18736,Arkansas,2020-05-07,4489.0,327.0
11777,Wyoming,2020-05-07,574.0,16.0
20956,Arizona,2020-05-07,5813.0,868.0
12379,Georgia,2020-05-07,12525.0,2712.0
16313,Virginia Occidental,2020-05-07,3410.0,157.0
11996,Islas Virgenes,2020-05-07,66.0,2.0
12845,Illinois,2020-05-07,16280.0,3423.0
16733,Minnesota,2020-05-07,6096.0,660.0
18683,Nueva York,2020-05-07,24264.0,7469.0
17244,Carolina del Norte,2020-05-07,17192.0,646.0
15622,Nevada,2020-05-07,3245.0,512.0
18953,carolina del Sur,2020-05-07,7586.0,523.0
20196,Kansas,2020-05-07,3601.0,261.0
15068,Alabama,2020-05-07,4653.0,414.0
15100,Tennessee,2020-05-07,11762.0,528.0
12619,Maine,2020-05-07,1679.0,74.0
19936,Montana,2020-05-07,1265.0,27.0
14978,Oregón,2020-05-07,2599.0,145.0
17874,Nueva Jersey,2020-05-07,3523.0,1387.0
20531,Nuevo Hampshire,2020-05-07,1551.0,143.0
12976,Vermont,2020-05-07,594.0,12.0
19066,Virginia,2020-05-07,7822.0,858.0
13862,Misuri,2020-05-07,10857.0,899.0
14925,Texas,2020-05-07,28739.0,2030.0
12057,Oklahoma,2020-05-07,5410.0,337.0
18308,Iowa,2020-05-07,4293.0,379.0
20357,Indiana,2020-05-07,7988.0,1332.0
15801,Washington,2020-05-06,8810.0,621.0
18416,Alabama,2020-05-06,4976.0,402.0
13134,Luisiana,2020-05-06,4921.0,725.0
14331,Nuevo Hampshire,2020-05-06,1290.0,92.0
15415,Nueva York,2020-05-06,24775.0,7942.0
18997,Nebraska,2020-05-06,2723.0,273.0
13914,Illinois,2020-05-06,16259.0,3752.0
14520,Georgia,2020-05-06,12602.0,2853.0
17826,Texas,2020-05-06,28850.0,2021.0
18506,Vermont,2020-05-06,638.0,12.0
16014,Idaho,2020-05-06,1554.0,22.0
16391,Utah,2020-05-06,2332.0,245.0
17411,Maine,2020-05-06,1623.0,59.0
13064,Míchigan,2020-05-06,12714.0,2228.0
19657,Misisipi,2020-05-06,3951.0,550.0
17277,Puerto Rico,2020-05-06,1869.0,143.0
15673,Arkansas,2020-05-06,4413.0,147.0
21036,Nuevo México,2020-05-06,1159.0,172.0
19516,Arizona,2020-05-06,6467.0,851.0
14642,Colorado,2020-05-06,3565.0,502.0
18591,Kansas,2020-05-06,3639.0,290.0
14564,Wyoming,2020-05-06,529.0,25.0
18098,Iowa,2020-05-06,4221.0,406.0
11637,Florida,2020-05-06,17702.0,4058.0
7315,California,2020-05-06,35978.0,4458.0
20757,Hawái,2020-05-06,1953.0,27.0
19224,Ohio,2020-05-06,7209.0,559.0
17225,Misuri,2020-05-06,10459.0,924.0
13540,Nueva Jersey,2020-05-06,3500.0,1443.0
11860,Virginia,2020-05-06,7880.0,877.0
17520,Washington DC,2020-05-06,2093.0,523.0
12887,Carolina del Norte,2020-05-06,18019.0,623.0
12478,Montana,2020-05-06,1200.0,27.0
12551,Virginia Occidental,2020-05-06,3213.0,160.0
20495,Tennessee,2020-05-06,11750.0,482.0
14903,Dakota del Sur,2020-05-06,1059.0,78.0
11975,Massachusetts,2020-05-06,12558.0,3960.0
20379,Dakota del Norte,2020-05-06,1378.0,88.0
11529,Oklahoma,2020-05-06,5496.0,327.0
15071,Oregón,2020-05-06,2552.0,183.0
18155,Nevada,2020-05-06,3281.0,552.0
10517,carolina del Sur,2020-05-06,7617.0,512.0
21060,Alaska,2020-05-06,670.0,12.0
21169,Islas Virgenes,2020-05-06,68.0,2.0
15582,Pensilvania,2020-05-06,8589.0,2864.0
19978,Delaware,2020-05-06,1846.0,327.0
15219,Kentucky,2020-05-06,5475.0,454.0
19720,Rhode Island,2020-05-06,1598.0,352.0
13831,Wisconsin,2020-05-06,7403.0,424.0
14840,Minnesota,2020-05-06,5803.0,652.0
14359,Maryland,2020-05-06,6818.0,2157.0
21406,Indiana,2020-05-06,8070.0,1444.0
17685,Connecticut,2020-05-06,5928.0,1834.0
14407,Kansas,2020-05-05,3429.0,323.0
19794,Oklahoma,2020-05-05,5347.0,396.0
12334,Oregón,2020-05-05,2527.0,197.0
16195,Utah,2020-05-05,2236.0,247.0
13084,Connecticut,2020-05-05,5911.0,1947.0
9213,Dakota del Sur,2020-05-05,821.0,73.0
12535,Islas Virgenes,2020-05-05,68.0,2.0
19878,Montana,2020-05-05,1191.0,30.0
12635,Maryland,2020-05-05,6710.0,2143.0
16560,Iowa,2020-05-05,4216.0,411.0
11943,Indiana,2020-05-05,7889.0,1477.0
12678,Misisipi,2020-05-05,3997.0,561.0
13393,Nebraska,2020-05-05,2673.0,285.0
15488,carolina del Sur,2020-05-05,7433.0,528.0
20183,California,2020-05-05,35634.0,4545.0
21327,Wisconsin,2020-05-05,7376.0,404.0
20885,Washington DC,2020-05-05,1970.0,525.0
21231,Luisiana,2020-05-05,5104.0,1429.0
16105,Idaho,2020-05-05,1474.0,28.0
17552,Carolina del Norte,2020-05-05,17085.0,660.0
18558,Delaware,2020-05-05,1864.0,331.0
12525,Georgia,2020-05-05,12258.0,2868.0
16608,Kentucky,2020-05-05,6409.0,557.0
13727,Massachusetts,2020-05-05,12489.0,3956.0
14713,Maine,2020-05-05,1629.0,67.0
20401,Míchigan,2020-05-05,12608.0,2264.0
15864,Misuri,2020-05-05,10430.0,1009.0
56,Nuevo Hampshire,2020-05-05,1243.0,146.0
16628,Washington,2020-05-05,8132.0,720.0
11002,Wyoming,2020-05-05,511.0,28.0
16908,Nuevo México,2020-05-05,1235.0,167.0
16459,Dakota del Norte,2020-05-05,1331.0,79.0
17036,Ohio,2020-05-05,6502.0,522.0
18612,Texas,2020-05-05,28155.0,2067.0
21274,Arizona,2020-05-05,7079.0,819.0
12143,Colorado,2020-05-05,3504.0,500.0
17897,Rhode Island,2020-05-05,1726.0,404.0
14811,Nueva Jersey,2020-05-05,3608.0,1515.0
20299,Hawái,2020-05-05,1912.0,43.0
17288,Alaska,2020-05-05,641.0,3.0
18805,Nueva York,2020-05-05,24871.0,8434.0
19445,Virginia,2020-05-05,7734.0,872.0
19722,Tennessee,2020-05-05,11531.0,485.0
14207,Nevada,2020-05-05,3237.0,622.0
13162,Pensilvania,2020-05-05,8457.0,2985.0
20345,Puerto Rico,2020-05-05,1740.0,140.0
18597,Arkansas,2020-05-05,4425.0,172.0
19371,Illinois,2020-05-05,15752.0,3293.0
18120,Minnesota,2020-05-05,6107.0,671.0
13941,Vermont,2020-05-05,615.0,21.0
13948,Alabama,2020-05-05,4663.0,410.0
19593,Virginia Occidental,2020-05-05,3378.0,144.0
15493,Florida,2020-05-05,17541.0,4159.0
12623,Islas Virgenes,2020-05-04,73.0,4.0
13055,Vermont,2020-05-04,601.0,16.0
17075,Massachusetts,2020-05-04,12216.0,3979.0
13510,Maine,2020-05-04,1557.0,66.0
14139,Wyoming,2020-05-04,501.0,25.0
13845,carolina del Sur,2020-05-04,7117.0,517.0
14036,Ohio,2020-05-04,6144.0,465.0
18063,Pensilvania,2020-05-04,8334.0,2919.0
18950,Arkansas,2020-05-04,4131.0,170.0
18162,Connecticut,2020-05-04,5786.0,1930.0
13445,Montana,2020-05-04,1109.0,21.0
14367,Maryland,2020-05-04,6633.0,2129.0
16837,Virginia Occidental,2020-05-04,3295.0,175.0
11515,Florida,2020-05-04,16278.0,4068.0
11786,Nuevo Hampshire,2020-05-04,1249.0,142.0
19786,Luisiana,2020-05-04,4821.0,1493.0
19996,Nevada,2020-05-04,3174.0,552.0
20537,Kentucky,2020-05-04,6315.0,534.0
18975,Minnesota,2020-05-04,5311.0,392.0
20204,Colorado,2020-05-04,3304.0,586.0
18285,Dakota del Norte,2020-05-04,1316.0,61.0
13320,Delaware,2020-05-04,1795.0,340.0
20156,Wisconsin,2020-05-04,7159.0,435.0
16805,Idaho,2020-05-04,1412.0,28.0
13891,Rhode Island,2020-05-04,1665.0,415.0
19505,Nebraska,2020-05-04,2516.0,286.0
20743,Oregón,2020-05-04,2185.0,177.0
14760,Alaska,2020-05-04,606.0,11.0
20397,Míchigan,2020-05-04,12430.0,2398.0
19128,Virginia,2020-05-04,7493.0,821.0
21388,Misisipi,2020-05-04,3603.0,601.0
20685,Alabama,2020-05-04,4344.0,389.0
12119,Washington,2020-05-04,7892.0,696.0
15668,Iowa,2020-05-04,4039.0,402.0
17445,Hawái,2020-05-04,1876.0,18.0
17394,Nueva York,2020-05-04,24263.0,8591.0
10925,Oklahoma,2020-05-04,4885.0,346.0
15094,Kansas,2020-05-04,2923.0,228.0
19239,Illinois,2020-05-04,15216.0,3313.0
17827,Tennessee,2020-05-04,11047.0,430.0
14702,Nueva Jersey,2020-05-04,3569.0,1564.0
15996,Puerto Rico,2020-05-04,1614.0,112.0
15275,Arizona,2020-05-04,6425.0,697.0
12136,Indiana,2020-05-04,7388.0,1434.0
17770,Nuevo México,2020-05-04,1238.0,157.0
12753,California,2020-05-04,32538.0,4364.0
16259,Misuri,2020-05-04,9941.0,965.0
15232,Carolina del Norte,2020-05-04,17057.0,747.0
14388,Georgia,2020-05-04,11592.0,2928.0
8206,Washington DC,2020-05-04,1851.0,526.0
15422,Texas,2020-05-04,26665.0,2106.0
16704,Utah,2020-05-04,2110.0,229.0
16264,Dakota del Sur,2020-05-04,488.0,45.0
15861,Wisconsin,2020-05-03,6748.0,439.0
12183,Islas Virgenes,2020-05-03,72.0,3.0
11808,carolina del Sur,2020-05-03,6891.0,406.0
15807,Connecticut,2020-05-03,5675.0,1922.0
19755,Iowa,2020-05-03,3902.0,387.0
12702,Alaska,2020-05-03,577.0,8.0
15819,Hawái,2020-05-03,1817.0,29.0
14834,Nueva Jersey,2020-05-03,3381.0,1564.0
18731,Arkansas,2020-05-03,3963.0,158.0
14179,Carolina del Norte,2020-05-03,17271.0,710.0
18183,Washington,2020-05-03,7924.0,741.0
11544,Florida,2020-05-03,15431.0,3670.0
19886,Oklahoma,2020-05-03,4259.0,273.0
16624,Tennessee,2020-05-03,10809.0,435.0
20554,Vermont,2020-05-03,576.0,16.0
18778,Washington DC,2020-05-03,1882.0,521.0
15350,Nuevo Hampshire,2020-05-03,1240.0,140.0
11647,Maryland,2020-05-03,6416.0,2053.0
19686,Misisipi,2020-05-03,3469.0,552.0
21163,California,2020-05-03,29798.0,4000.0
20908,Nevada,2020-05-03,3102.0,524.0
15171,Virginia,2020-05-03,6858.0,692.0
15518,Ohio,2020-05-03,6264.0,522.0
13105,Nuevo México,2020-05-03,1066.0,146.0
21386,Dakota del Norte,2020-05-03,1295.0,64.0
15119,Georgia,2020-05-03,11405.0,2788.0
13330,Colorado,2020-05-03,3273.0,570.0
16338,Pensilvania,2020-05-03,7311.0,2900.0
18666,Texas,2020-05-03,25329.0,1944.0
12419,Oregón,2020-05-03,2249.0,192.0
20795,Alabama,2020-05-03,3416.0,374.0
12009,Massachusetts,2020-05-03,12232.0,4051.0
16897,Misuri,2020-05-03,7544.0,904.0
19265,Delaware,2020-05-03,1763.0,309.0
18463,Puerto Rico,2020-05-03,1703.0,113.0
12749,Virginia Occidental,2020-05-03,3076.0,177.0
12317,Wyoming,2020-05-03,481.0,34.0
17574,Míchigan,2020-05-03,12035.0,2397.0
18569,Nueva York,2020-05-03,23930.0,8648.0
20375,Kansas,2020-05-03,2284.0,230.0
15968,Arizona,2020-05-03,6448.0,857.0
16244,Utah,2020-05-03,1985.0,162.0
9614,Indiana,2020-05-03,7034.0,1264.0
16160,Minnesota,2020-05-03,5433.0,448.0
11908,Montana,2020-05-03,1065.0,18.0
17996,Kentucky,2020-05-03,6147.0,504.0
14383,Dakota del Sur,2020-05-03,650.0,77.0
18999,Nebraska,2020-05-03,2266.0,295.0
14255,Illinois,2020-05-03,14830.0,3115.0
14222,Maine,2020-05-03,1525.0,73.0
17316,Idaho,2020-05-03,1316.0,28.0
19199,Rhode Island,2020-05-03,1659.0,245.0
16209,Luisiana,2020-05-03,4514.0,1467.0
12053,Nueva Jersey,2020-05-02,3473.0,1581.0
16981,Arizona,2020-05-02,5556.0,774.0
15437,Vermont,2020-05-02,600.0,18.0
20104,Indiana,2020-05-02,7227.0,1286.0
13170,Hawái,2020-05-02,1912.0,17.0
20358,Iowa,2020-05-02,3958.0,373.0
16561,Míchigan,2020-05-02,12053.0,2397.0
15438,Nebraska,2020-05-02,2475.0,294.0
15734,Oregón,2020-05-02,2564.0,258.0
16219,Arkansas,2020-05-02,3760.0,137.0
15562,Illinois,2020-05-02,14876.0,3253.0
18925,Alabama,2020-05-02,4336.0,444.0
19691,Utah,2020-05-02,2101.0,187.0
17337,Florida,2020-05-02,15435.0,3616.0
20780,Carolina del Norte,2020-05-02,16912.0,682.0
11080,Nuevo Hampshire,2020-05-02,1260.0,137.0
13717,Nueva York,2020-05-02,23998.0,8802.0
18087,Tennessee,2020-05-02,10800.0,421.0
18801,Virginia Occidental,2020-05-02,3040.0,194.0
14959,Georgia,2020-05-02,11406.0,2814.0
18658,Luisiana,2020-05-02,4573.0,1489.0
14979,Nuevo México,2020-05-02,1168.0,143.0
21472,Washington DC,2020-05-02,1894.0,517.0
19116,Rhode Island,2020-05-02,1679.0,405.0
14997,Dakota del Sur,2020-05-02,633.0,86.0
14921,Alaska,2020-05-02,688.0,27.0
11559,Colorado,2020-05-02,3365.0,568.0
16797,Misuri,2020-05-02,7399.0,898.0
16702,Nevada,2020-05-02,3124.0,545.0
18875,Minnesota,2020-05-02,5647.0,539.0
21516,Wisconsin,2020-05-02,6550.0,452.0
17227,Texas,2020-05-02,25930.0,1950.0
14743,Misisipi,2020-05-02,3528.0,541.0
18692,Dakota del Norte,2020-05-02,1297.0,63.0
17957,Idaho,2020-05-02,1351.0,24.0
13207,Kansas,2020-05-02,2332.0,210.0
13354,Washington,2020-05-02,8304.0,854.0
15935,Wyoming,2020-05-02,502.0,33.0
19613,Massachusetts,2020-05-02,12378.0,4053.0
14188,Connecticut,2020-05-02,5761.0,1946.0
12609,carolina del Sur,2020-05-02,7068.0,409.0
18466,Oklahoma,2020-05-02,4252.0,270.0
19068,California,2020-05-02,30595.0,4236.0
18484,Delaware,2020-05-02,1750.0,316.0
17360,Puerto Rico,2020-05-02,1736.0,146.0
15959,Kentucky,2020-05-02,6295.0,479.0
12819,Pensilvania,2020-05-02,7834.0,3045.0
14147,Maine,2020-05-02,1490.0,70.0
